"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CHCHD2",628.74273527505,-6.52963665534027,0.337888772843508,-19.3248109441164,3.32198497476065e-83,3.53376151690164e-79
"CHL1",5158.66838423478,-12.4301205073978,0.642950986560851,-19.3329208092309,2.83882614360296e-83,3.53376151690164e-79
"FAR2P1",741.627812011594,4.71172121423325,0.32773890195357,14.3764477947166,7.27329885771175e-47,5.15798110659392e-43
"HLA-B",4385.32674448683,-4.22438309066693,0.301636852371753,-14.0048639861172,1.45558126983282e-44,7.7418728789233e-41
"RPS28P7",2668.09884425289,3.49508941873735,0.254622381583841,13.7265600808407,7.03973465421986e-43,2.99540709537055e-39
"LCN9",357.201918031759,-7.56157488673866,0.561012428927542,-13.478444499338,2.09476616377524e-41,7.42769168905303e-38
"KLRF2",426.222173781988,-7.60875095255751,0.572168112547399,-13.2981038014893,2.37413108446512e-40,7.21566268885648e-37
"CXCL14",5019.13995374279,-3.56304458112018,0.274591908147361,-12.9757814247318,1.67875454513175e-38,4.46443786845976e-35
"DAW1",470.131034001394,-5.49889657909958,0.437020918984091,-12.5826850391566,2.62938381744503e-36,6.21557119068255e-33
"SSXP10",418.660193935426,-6.99020299667717,0.564711376486567,-12.3783640417654,3.42247996332088e-35,7.28132612196518e-32
"HSPA2",185.004128716194,4.80813430161543,0.393285485576736,12.2255574587618,2.2701897203897e-34,4.39075330011736e-31
"ZXDA",196.058052519412,6.7783657536136,0.556551317509686,12.1792286539608,4.01056860914159e-34,7.11040392995727e-31
"PCDHB8",231.203959109181,-3.81480678520639,0.319436416552837,-11.9423039688883,7.12225774327261e-33,1.16558487298558e-29
"DCN",1251.98556309597,-3.13485648333676,0.26438343437686,-11.8572348934247,1.97386453689077e-32,2.99956914445365e-29
"HLA-C",4663.28248116533,-2.97557703617468,0.256142329875261,-11.6168890851573,3.38228999579824e-31,4.7972146440405e-28
"RARB",433.781826103896,-3.1745374467745,0.274512927744329,-11.5642548161926,6.25318035427845e-31,8.31477575232963e-28
"CLDN1",1495.21186174222,-4.3129867695177,0.375353644667951,-11.490461943784,1.47322022294965e-30,1.84369177901493e-27
"IGFBP6",415.120386057944,-4.04211396873375,0.354055149994559,-11.4166224352219,3.45397835129606e-30,4.08241052354576e-27
"POTEE",335.898045687998,8.91147689572743,0.782827892378395,11.3836987446276,5.0415181248823e-30,5.64517358457215e-27
