"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","evidence_codes","intersection","intersection_gene","intersection_gene_id","term"
"query_1",TRUE,0.00109582376702551,4,65,3,0.0461538461538462,0.75,"CORUM:1119","CORUM","Chromosomal passenger complex CPC (INCENP, CDCA8, BIRC5, AURKB)",3383,613,"CORUM,CORUM,CORUM","AURKB,CDCA8,BIRC5","AURKB,CDCA8,BIRC5","ENSG00000178999,ENSG00000134690,ENSG00000089685","CORUM - Chromosomal passenger complex CPC (INCENP, CDCA8, BIRC5, AURKB)"
"query_1",TRUE,0.00109582376702551,4,65,3,0.0461538461538462,0.75,"CORUM:127","CORUM","NDC80 kinetochore complex",3383,67,"CORUM,CORUM,CORUM","NUF2,NDC80,SPC25","NUF2,NDC80,SPC25","ENSG00000143228,ENSG00000080986,ENSG00000152253","CORUM - NDC80 kinetochore complex"
"query_1",TRUE,0.00109582376702551,4,65,3,0.0461538461538462,0.75,"CORUM:1118","CORUM","Chromosomal passenger complex CPC (INCENP, CDCA8, BIRC5, AURKB)",3383,612,"CORUM,CORUM,CORUM","AURKB,CDCA8,BIRC5","AURKB,CDCA8,BIRC5","ENSG00000178999,ENSG00000134690,ENSG00000089685","CORUM - Chromosomal passenger complex CPC (INCENP, CDCA8, BIRC5, AURKB)"
"query_1",TRUE,0.00109582376702551,3,65,3,0.0461538461538462,1,"CORUM:2582","CORUM","Chromosomal passenger complex CPC (CDCA8, AURKB, BIRC5)",3383,1095,"CORUM,CORUM,CORUM","AURKB,CDCA8,BIRC5","AURKB,CDCA8,BIRC5","ENSG00000178999,ENSG00000134690,ENSG00000089685","CORUM - Chromosomal passenger complex CPC (CDCA8, AURKB, BIRC5)"
"query_1",TRUE,0.00135094819004788,5,65,3,0.0461538461538462,0.6,"CORUM:157","CORUM","Condensin I complex",3383,79,"CORUM,CORUM,CORUM","NCAPG,SMC4,NCAPH","NCAPG,SMC4,NCAPH","ENSG00000109805,ENSG00000113810,ENSG00000121152","CORUM - Condensin I complex"
"query_1",TRUE,0.00135094819004788,5,65,3,0.0461538461538462,0.6,"CORUM:167","CORUM","Condensin I complex",3383,87,"CORUM,CORUM,CORUM","NCAPG,SMC4,NCAPH","NCAPG,SMC4,NCAPH","ENSG00000109805,ENSG00000113810,ENSG00000121152","CORUM - Condensin I complex"
"query_1",TRUE,0.00135094819004788,5,65,3,0.0461538461538462,0.6,"CORUM:7479","CORUM","Astrin-kinastrin complex",3383,2853,"CORUM,CORUM,CORUM","SPAG5,SGO2,PLK1","SPAG5,SGO2,PLK1","ENSG00000076382,ENSG00000163535,ENSG00000166851","CORUM - Astrin-kinastrin complex"
"query_1",TRUE,0.00135094819004788,5,65,3,0.0461538461538462,0.6,"CORUM:10","CORUM","Condensin I complex",3383,6,"CORUM,CORUM,CORUM","NCAPG,SMC4,NCAPH","NCAPG,SMC4,NCAPH","ENSG00000109805,ENSG00000113810,ENSG00000121152","CORUM - Condensin I complex"
"query_1",TRUE,0.00142075616753068,13,65,4,0.0615384615384615,0.307692307692308,"CORUM:7388","CORUM","CENP-A nucleosomal complex",3383,2816,"CORUM,CORUM,CORUM,CORUM","HJURP,CENPI,CENPN,CENPA","HJURP,CENPI,CENPN,CENPA","ENSG00000123485,ENSG00000102384,ENSG00000166451,ENSG00000115163","CORUM - CENP-A nucleosomal complex"
"query_1",TRUE,0.00213182166333512,6,65,3,0.0461538461538462,0.5,"CORUM:159","CORUM","Condensin I-PARP-1-XRCC1 complex",3383,80,"CORUM,CORUM,CORUM","NCAPG,SMC4,NCAPH","NCAPG,SMC4,NCAPH","ENSG00000109805,ENSG00000113810,ENSG00000121152","CORUM - Condensin I-PARP-1-XRCC1 complex"
